EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IDEMP,IDEXP,IDREN,IDSAT
RM310,31,26-35,No,Travel_Rarely,691,Research & Development,5,4,Technical Degree,1,423,3,Male,86,3,1,Research Scientist,4,Married,4821,Upto 5k,10077,0,Y,Yes,12,3,3,80,1,6,4,3,5,2,0,3,EMP403,EXP403,REN403,SAT403
RM311,31,26-35,No,Travel_Rarely,106,Human Resources,2,3,Human Resources,1,424,1,Male,62,2,2,Human Resources,1,Married,6410,5k-10k,17822,3,Y,No,12,3,4,80,0,9,1,3,2,2,1,0,EMP404,EXP404,REN404,SAT404
RM313,31,26-35,No,Travel_Rarely,192,Research & Development,2,4,Life Sciences,1,426,3,Male,32,3,1,Research Scientist,4,Divorced,2695,Upto 5k,7747,0,Y,Yes,18,3,2,80,1,3,2,1,2,2,2,2,EMP405,EXP405,REN405,SAT405
RM322,31,26-35,No,Travel_Rarely,691,Sales,7,3,Marketing,1,438,4,Male,73,3,2,Sales Executive,4,Divorced,7547,5k-10k,7143,4,Y,No,12,3,4,80,3,13,3,3,7,7,1,7,EMP406,EXP406,REN406,SAT406
RM326,31,26-35,No,Travel_Frequently,798,Research & Development,7,2,Life Sciences,1,442,3,Female,48,2,3,Manufacturing Director,3,Married,8943,5k-10k,14034,1,Y,No,24,4,1,80,1,10,2,3,10,9,8,9,EMP407,EXP407,REN407,SAT407
RM343,31,26-35,No,Travel_Rarely,1232,Research & Development,7,4,Medical,1,462,3,Female,39,3,3,Manufacturing Director,4,Single,7143,5k-10k,25713,1,Y,Yes,14,3,3,80,0,11,2,2,11,9,4,10,EMP408,EXP408,REN408,SAT408
RM370,31,26-35,No,Travel_Rarely,408,Research & Development,9,4,Life Sciences,1,493,3,Male,42,2,1,Research Scientist,2,Single,2657,Upto 5k,7551,0,Y,Yes,16,3,4,80,0,3,5,3,2,2,2,2,EMP409,EXP409,REN409,SAT409
RM395,31,26-35,No,Travel_Rarely,480,Research & Development,7,2,Medical,1,524,2,Female,31,3,2,Manufacturing Director,1,Married,4306,Upto 5k,4156,1,Y,No,12,3,2,80,1,13,5,1,13,10,3,12,EMP410,EXP410,REN410,SAT410
RM400,31,26-35,No,Travel_Rarely,329,Research & Development,1,2,Life Sciences,1,530,4,Male,98,2,1,Laboratory Technician,1,Married,2218,Upto 5k,16193,1,Y,No,12,3,3,80,1,4,3,3,4,2,3,2,EMP411,EXP411,REN411,SAT411
RM435,31,26-35,No,Travel_Rarely,1274,Research & Development,9,1,Life Sciences,1,581,3,Male,33,3,3,Manufacturing Director,2,Divorced,10648,10k-15k,14394,1,Y,No,25,4,4,80,1,13,6,4,13,8,0,8,EMP412,EXP412,REN412,SAT412
RM440,31,26-35,Yes,Travel_Frequently,534,Research & Development,20,3,Life Sciences,1,587,1,Male,66,3,3,Healthcare Representative,3,Married,9824,5k-10k,22908,3,Y,No,12,3,1,80,0,12,2,3,1,0,0,0,EMP413,EXP413,REN413,SAT413
RM451,31,26-35,No,Travel_Rarely,828,Sales,2,1,Life Sciences,1,604,2,Male,77,3,2,Sales Executive,4,Single,6582,5k-10k,8346,4,Y,Yes,13,3,3,80,0,10,2,4,6,5,0,5,EMP414,EXP414,REN414,SAT414
RM457,31,26-35,No,Travel_Rarely,688,Sales,7,3,Life Sciences,1,613,3,Male,44,2,3,Manager,4,Divorced,11557,10k-15k,25291,9,Y,No,21,4,3,80,1,10,3,2,5,4,0,1,EMP415,EXP415,REN415,SAT415
RM483,31,26-35,Yes,Travel_Rarely,1365,Sales,13,4,Medical,1,650,2,Male,46,3,2,Sales Executive,1,Divorced,4233,Upto 5k,11512,2,Y,No,17,3,3,80,0,9,2,1,3,1,1,2,EMP416,EXP416,REN416,SAT416
RM485,31,26-35,No,Travel_Rarely,525,Sales,6,4,Medical,1,653,1,Male,66,4,2,Sales Executive,4,Divorced,5460,5k-10k,6219,4,Y,No,22,4,4,80,2,13,4,4,7,7,5,7,EMP417,EXP417,REN417,SAT417
RM645,31,26-35,No,Travel_Rarely,1222,Research & Development,11,4,Life Sciences,1,895,4,Male,48,3,1,Research Scientist,4,Married,2356,Upto 5k,14871,3,Y,Yes,19,3,2,80,1,8,2,3,6,4,0,2,EMP418,EXP418,REN418,SAT418
RM676,31,26-35,No,Travel_Rarely,154,Sales,7,4,Life Sciences,1,941,2,Male,41,2,1,Sales Representative,3,Married,2329,Upto 5k,11737,3,Y,No,15,3,2,80,0,13,2,4,7,7,5,2,EMP419,EXP419,REN419,SAT419
RM680,31,26-35,No,Non-Travel,1188,Sales,20,2,Marketing,1,947,4,Female,45,3,2,Sales Executive,3,Married,6932,5k-10k,24406,1,Y,No,13,3,4,80,1,9,2,2,9,8,0,0,EMP420,EXP420,REN420,SAT420
RM691,31,26-35,No,Travel_Rarely,616,Research & Development,12,3,Medical,1,961,4,Female,41,3,2,Healthcare Representative,4,Married,5855,5k-10k,17369,0,Y,Yes,11,3,3,80,2,10,2,1,9,7,8,5,EMP421,EXP421,REN421,SAT421
RM710,31,26-35,Yes,Non-Travel,335,Research & Development,9,2,Medical,1,991,3,Male,46,2,1,Research Scientist,1,Single,2321,Upto 5k,10322,0,Y,Yes,22,4,1,80,0,4,0,3,3,2,1,2,EMP422,EXP422,REN422,SAT422
RM727,31,26-35,No,Travel_Frequently,853,Research & Development,1,1,Life Sciences,1,1011,3,Female,96,3,2,Manufacturing Director,1,Married,4148,Upto 5k,11275,1,Y,No,12,3,3,80,1,4,1,3,4,3,0,3,EMP423,EXP423,REN423,SAT423
RM819,31,26-35,No,Travel_Frequently,793,Sales,20,3,Life Sciences,1,1135,3,Male,67,4,1,Sales Representative,4,Married,2791,Upto 5k,21981,0,Y,No,12,3,1,80,1,3,4,3,2,2,2,2,EMP424,EXP424,REN424,SAT424
RM832,31,26-35,Yes,Travel_Frequently,874,Research & Development,15,3,Medical,1,1160,3,Male,72,3,1,Laboratory Technician,3,Married,2610,Upto 5k,6233,1,Y,No,12,3,3,80,1,2,5,2,2,2,2,2,EMP425,EXP425,REN425,SAT425
RM896,31,26-35,No,Travel_Rarely,1332,Research & Development,11,2,Medical,1,1251,3,Male,80,3,2,Healthcare Representative,1,Married,6833,5k-10k,17089,1,Y,Yes,12,3,4,80,0,6,2,2,6,5,0,1,EMP426,EXP426,REN426,SAT426
RM897,31,26-35,No,Travel_Rarely,1062,Research & Development,24,3,Medical,1,1252,3,Female,96,2,2,Healthcare Representative,1,Single,6812,5k-10k,17198,1,Y,No,19,3,2,80,0,10,2,3,10,9,1,8,EMP427,EXP427,REN427,SAT427
RM951,31,26-35,No,Non-Travel,587,Sales,2,4,Life Sciences,1,1324,4,Female,57,3,3,Sales Executive,3,Divorced,9852,5k-10k,8935,1,Y,Yes,19,3,1,80,1,10,5,2,10,8,9,6,EMP428,EXP428,REN428,SAT428
RM953,31,26-35,Yes,Travel_Frequently,1060,Sales,1,3,Life Sciences,1,1331,4,Female,54,3,1,Sales Representative,2,Single,2302,Upto 5k,8319,1,Y,Yes,11,3,1,80,0,3,2,4,3,2,2,2,EMP429,EXP429,REN429,SAT429
RM981,31,26-35,Yes,Travel_Frequently,703,Sales,2,3,Life Sciences,1,1379,3,Female,90,2,1,Sales Representative,4,Single,2785,Upto 5k,11882,7,Y,No,14,3,3,80,0,3,3,4,1,0,0,0,EMP430,EXP430,REN430,SAT430
RM986,31,26-35,Yes,Travel_Rarely,330,Research & Development,22,4,Medical,1,1389,4,Male,98,3,2,Manufacturing Director,3,Married,6179,5k-10k,21057,1,Y,Yes,15,3,4,80,2,10,3,2,10,2,6,7,EMP431,EXP431,REN431,SAT431
RM1013,31,26-35,Yes,Travel_Frequently,667,Sales,1,4,Life Sciences,1,1427,2,Female,50,1,1,Sales Representative,3,Single,1359,Upto 5k,16154,1,Y,No,12,3,2,80,0,1,3,3,1,0,0,0,EMP432,EXP432,REN432,SAT432
RM1015,31,26-35,No,Travel_Rarely,182,Research & Development,8,5,Life Sciences,1,1430,1,Female,93,3,4,Research Director,2,Single,16422,15k+,8847,3,Y,No,11,3,3,80,0,9,3,4,3,2,1,0,EMP433,EXP433,REN433,SAT433
RM1017,31,26-35,Yes,Travel_Rarely,202,Research & Development,8,3,Life Sciences,1,1433,1,Female,34,2,1,Research Scientist,2,Single,1261,Upto 5k,22262,1,Y,No,12,3,3,80,0,1,3,4,1,0,0,0,EMP434,EXP434,REN434,SAT434
RM1031,31,26-35,No,Travel_Rarely,326,Sales,8,2,Life Sciences,1,1453,1,Male,31,3,3,Sales Executive,4,Divorced,10793,10k-15k,8386,1,Y,No,18,3,1,80,1,13,5,3,13,7,9,9,EMP435,EXP435,REN435,SAT435
RM1034,31,26-35,Yes,Travel_Frequently,1445,Research & Development,1,5,Life Sciences,1,1459,3,Female,100,4,3,Manufacturing Director,2,Single,7446,5k-10k,8931,1,Y,No,11,3,1,80,0,10,2,3,10,8,4,7,EMP436,EXP436,REN436,SAT436
RM1036,31,26-35,No,Travel_Rarely,1398,Human Resources,8,2,Medical,1,1461,4,Female,96,4,1,Human Resources,2,Single,2109,Upto 5k,24609,9,Y,No,18,3,4,80,0,8,3,3,3,2,0,2,EMP437,EXP437,REN437,SAT437
RM1037,31,26-35,Yes,Travel_Frequently,523,Research & Development,2,3,Life Sciences,1,1464,2,Male,94,3,1,Laboratory Technician,4,Married,3722,Upto 5k,21081,6,Y,Yes,13,3,3,80,1,7,2,1,2,2,2,2,EMP438,EXP438,REN438,SAT438
RM1086,31,26-35,Yes,Travel_Frequently,561,Research & Development,3,3,Life Sciences,1,1537,4,Female,33,3,1,Research Scientist,3,Single,4084,Upto 5k,4156,1,Y,No,12,3,1,80,0,7,2,1,7,2,7,7,EMP439,EXP439,REN439,SAT439
RM1145,31,26-35,No,Travel_Frequently,715,Sales,2,4,Other,1,1613,4,Male,54,3,2,Sales Executive,1,Single,5332,5k-10k,21602,7,Y,No,13,3,4,80,0,10,3,3,5,2,0,3,EMP440,EXP440,REN440,SAT440
RM1192,31,26-35,No,Travel_Rarely,1112,Sales,5,4,Life Sciences,1,1673,1,Female,67,3,2,Sales Executive,4,Married,5476,5k-10k,22589,1,Y,No,11,3,1,80,2,10,2,3,10,0,0,2,EMP441,EXP441,REN441,SAT441
RM1228,31,26-35,No,Travel_Rarely,741,Research & Development,2,4,Life Sciences,1,1721,2,Male,69,3,1,Laboratory Technician,3,Married,3477,Upto 5k,18103,1,Y,No,14,3,4,80,1,6,2,4,5,2,0,3,EMP442,EXP442,REN442,SAT442
RM1240,31,26-35,No,Travel_Frequently,163,Research & Development,24,1,Technical Degree,1,1736,4,Female,30,3,2,Manufacturing Director,4,Single,5238,5k-10k,6670,2,Y,No,20,4,4,80,0,9,3,2,5,4,1,4,EMP443,EXP443,REN443,SAT443
RM1248,31,26-35,No,Travel_Rarely,1003,Sales,5,3,Technical Degree,1,1749,1,Male,51,3,2,Sales Executive,3,Married,8346,5k-10k,20943,1,Y,No,19,3,3,80,1,6,3,3,5,2,0,2,EMP444,EXP444,REN444,SAT444
RM1258,31,26-35,Yes,Travel_Rarely,1079,Sales,16,4,Marketing,1,1761,1,Male,70,3,3,Sales Executive,3,Married,8161,5k-10k,19002,2,Y,No,13,3,1,80,3,10,2,3,1,0,0,0,EMP445,EXP445,REN445,SAT445
RM1275,31,26-35,No,Travel_Rarely,196,Sales,29,4,Marketing,1,1784,1,Female,91,2,2,Sales Executive,4,Married,5468,5k-10k,13402,1,Y,No,14,3,1,80,2,13,3,3,12,7,5,7,EMP446,EXP446,REN446,SAT446
RM1307,31,26-35,No,Travel_Frequently,1125,Sales,7,4,Marketing,1,1833,1,Female,68,3,3,Sales Executive,1,Married,9637,5k-10k,8277,2,Y,No,14,3,4,80,2,9,3,3,3,2,2,2,EMP447,EXP447,REN447,SAT447
RM1313,31,26-35,Yes,Travel_Rarely,359,Human Resources,18,5,Human Resources,1,1842,4,Male,89,4,1,Human Resources,1,Married,2956,Upto 5k,21495,0,Y,No,17,3,3,80,0,2,4,3,1,0,0,0,EMP448,EXP448,REN448,SAT448
RM1342,31,26-35,No,Travel_Rarely,311,Research & Development,20,3,Life Sciences,1,1881,2,Male,89,3,2,Laboratory Technician,3,Divorced,4197,Upto 5k,18624,1,Y,No,11,3,1,80,1,10,2,3,10,8,0,2,EMP449,EXP449,REN449,SAT449
RM1359,31,26-35,No,Travel_Rarely,1079,Sales,10,2,Medical,1,1912,3,Female,86,3,2,Sales Executive,4,Divorced,6583,5k-10k,20115,2,Y,Yes,11,3,4,80,1,8,2,3,5,2,1,4,EMP450,EXP450,REN450,SAT450
RM1361,31,26-35,No,Travel_Rarely,471,Research & Development,4,3,Medical,1,1916,1,Female,62,4,1,Laboratory Technician,3,Divorced,3978,Upto 5k,16031,8,Y,No,12,3,2,80,1,4,0,2,2,2,2,2,EMP451,EXP451,REN451,SAT451
RM1383,31,26-35,No,Non-Travel,976,Research & Development,3,2,Medical,1,1948,3,Male,48,3,1,Research Scientist,1,Divorced,3065,Upto 5k,3995,1,Y,Yes,13,3,4,80,1,4,3,4,4,2,2,3,EMP452,EXP452,REN452,SAT452
RM1390,31,26-35,No,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,1,1956,4,Male,48,1,2,Research Scientist,1,Married,5003,5k-10k,5771,1,Y,No,21,4,2,80,0,10,6,3,10,8,8,7,EMP453,EXP453,REN453,SAT453
RM1396,31,26-35,Yes,Travel_Frequently,754,Sales,26,4,Marketing,1,1967,1,Male,63,3,2,Sales Executive,4,Married,5617,5k-10k,21075,1,Y,Yes,11,3,3,80,0,10,4,3,10,7,0,8,EMP454,EXP454,REN454,SAT454
RM1403,31,26-35,No,Travel_Rarely,1276,Research & Development,2,1,Medical,1,1974,4,Female,59,1,1,Laboratory Technician,4,Divorced,1129,Upto 5k,17536,1,Y,Yes,11,3,3,80,3,1,4,3,1,0,0,0,EMP455,EXP455,REN455,SAT455
RM1406,31,26-35,No,Non-Travel,697,Research & Development,10,3,Medical,1,1979,3,Female,40,3,3,Research Director,3,Married,11031,10k-15k,26862,4,Y,No,20,4,3,80,1,13,2,4,11,7,4,8,EMP456,EXP456,REN456,SAT456
RM1418,31,26-35,No,Travel_Rarely,1154,Sales,2,2,Life Sciences,1,1996,1,Male,54,3,1,Sales Representative,3,Married,3067,Upto 5k,6393,0,Y,No,19,3,3,80,1,3,1,3,2,2,1,2,EMP457,EXP457,REN457,SAT457
RM1464,31,26-35,No,Non-Travel,325,Research & Development,5,3,Medical,1,2057,2,Male,74,3,2,Manufacturing Director,1,Single,9936,5k-10k,3787,0,Y,No,19,3,2,80,0,10,2,3,9,4,1,7,EMP458,EXP458,REN458,SAT458
RM1464,31,26-35,No,Non-Travel,325,Research & Development,5,3,Medical,1,2057,2,Male,74,3,2,Manufacturing Director,1,Single,9936,5k-10k,3787,0,Y,No,19,3,2,80,0,10,2,3,9,4,1,7,EMP459,EXP459,REN459,SAT459
RM006,32,26-35,No,Travel_Frequently,1005,Research & Development,2,2,Life Sciences,1,8,4,Male,79,3,1,Laboratory Technician,4,Single,3068,Upto 5k,11864,0,Y,No,13,3,3,80,0,8,2,2,7,7,3,6,EMP460,EXP460,REN460,SAT460
RM017,32,26-35,No,Travel_Rarely,334,Research & Development,5,2,Life Sciences,1,21,1,Male,80,4,1,Research Scientist,2,Divorced,3298,Upto 5k,15053,0,Y,Yes,12,3,4,80,2,7,5,2,6,2,0,5,EMP461,EXP461,REN461,SAT461
RM027,32,26-35,Yes,Travel_Frequently,1125,Research & Development,16,1,Life Sciences,1,33,2,Female,72,1,1,Research Scientist,1,Single,3919,Upto 5k,4681,1,Y,Yes,22,4,2,80,0,10,5,3,10,2,6,3,EMP462,EXP462,REN462,SAT462
RM061,32,26-35,No,Travel_Rarely,427,Research & Development,1,3,Medical,1,78,1,Male,33,3,2,Manufacturing Director,4,Married,6162,5k-10k,10877,1,Y,Yes,22,4,2,80,1,9,3,3,9,8,7,8,EMP463,EXP463,REN463,SAT463
RM074,32,26-35,No,Travel_Rarely,548,Research & Development,1,3,Life Sciences,1,96,2,Male,66,3,2,Research Scientist,2,Married,6220,5k-10k,7346,1,Y,No,17,3,2,80,2,10,3,3,10,4,0,0,EMP464,EXP464,REN464,SAT464
RM095,32,26-35,No,Travel_Rarely,1093,Sales,6,4,Medical,1,125,2,Male,87,3,2,Sales Executive,3,Single,5010,5k-10k,24301,1,Y,No,16,3,1,80,0,12,0,3,11,8,5,7,EMP465,EXP465,REN465,SAT465
RM102,32,26-35,No,Travel_Rarely,827,Research & Development,1,1,Life Sciences,1,134,4,Male,71,3,1,Research Scientist,1,Single,2956,Upto 5k,15178,1,Y,No,13,3,4,80,0,1,2,3,1,0,0,0,EMP466,EXP466,REN466,SAT466
RM141,32,26-35,Yes,Travel_Rarely,1033,Research & Development,9,3,Medical,1,190,1,Female,41,3,1,Laboratory Technician,1,Single,4200,Upto 5k,10224,7,Y,No,22,4,1,80,0,10,2,4,5,4,0,9,EMP467,EXP467,REN467,SAT467
RM145,32,26-35,No,Travel_Frequently,689,Sales,9,2,Medical,1,195,4,Male,35,1,2,Sales Executive,4,Divorced,4668,Upto 5k,22812,0,Y,No,17,3,4,80,3,9,2,4,8,7,0,1,EMP468,EXP468,REN468,SAT468
RM155,32,26-35,No,Travel_Frequently,967,Sales,8,3,Marketing,1,207,2,Female,43,3,3,Sales Executive,4,Single,8998,5k-10k,15589,1,Y,No,14,3,4,80,0,9,2,3,9,8,3,7,EMP469,EXP469,REN469,SAT469
RM170,32,26-35,No,Travel_Rarely,120,Research & Development,6,5,Life Sciences,1,231,3,Male,43,3,1,Research Scientist,3,Single,3038,Upto 5k,12430,3,Y,No,20,4,1,80,0,8,2,3,5,4,1,4,EMP470,EXP470,REN470,SAT470
RM211,32,26-35,Yes,Travel_Rarely,1045,Sales,4,4,Medical,1,291,4,Male,32,1,3,Sales Executive,4,Married,10400,10k-15k,25812,1,Y,No,11,3,3,80,0,14,2,2,14,8,9,9,EMP471,EXP471,REN471,SAT471
RM239,32,26-35,No,Travel_Rarely,1401,Sales,4,2,Life Sciences,1,330,3,Female,56,3,1,Sales Representative,2,Married,3931,Upto 5k,20990,2,Y,No,11,3,1,80,1,6,5,3,4,3,1,2,EMP472,EXP472,REN472,SAT472
RM240,32,26-35,Yes,Travel_Rarely,515,Research & Development,1,3,Life Sciences,1,331,4,Male,62,2,1,Laboratory Technician,3,Single,3730,Upto 5k,9571,0,Y,Yes,14,3,4,80,0,4,2,1,3,2,1,2,EMP473,EXP473,REN473,SAT473
RM242,32,26-35,No,Non-Travel,976,Sales,26,4,Marketing,1,333,3,Male,100,3,2,Sales Executive,4,Married,4465,Upto 5k,12069,0,Y,No,18,3,1,80,0,4,2,3,3,2,2,2,EMP474,EXP474,REN474,SAT474
RM261,32,26-35,No,Travel_Frequently,1311,Research & Development,7,3,Life Sciences,1,359,2,Male,100,4,1,Laboratory Technician,2,Married,2794,Upto 5k,26062,1,Y,No,20,4,3,80,0,5,3,1,5,1,0,3,EMP475,EXP475,REN475,SAT475
RM263,32,26-35,No,Travel_Rarely,128,Research & Development,2,1,Technical Degree,1,362,4,Male,84,2,2,Laboratory Technician,1,Single,2176,Upto 5k,19737,4,Y,No,13,3,4,80,0,9,5,3,6,2,0,4,EMP476,EXP476,REN476,SAT476
RM307,32,26-35,No,Travel_Rarely,906,Sales,7,3,Life Sciences,1,420,4,Male,91,2,2,Sales Executive,3,Married,5484,5k-10k,16985,1,Y,No,14,3,3,80,1,13,3,2,13,8,4,8,EMP477,EXP477,REN477,SAT477
RM320,32,26-35,No,Travel_Rarely,588,Sales,8,2,Technical Degree,1,436,3,Female,65,2,2,Sales Executive,2,Married,5228,5k-10k,24624,1,Y,Yes,11,3,4,80,0,13,2,3,13,12,11,9,EMP478,EXP478,REN478,SAT478
RM323,32,26-35,No,Travel_Rarely,1018,Research & Development,2,4,Medical,1,439,1,Female,74,4,2,Research Scientist,4,Single,5055,5k-10k,10557,7,Y,No,16,3,3,80,0,10,0,2,7,7,0,7,EMP479,EXP479,REN479,SAT479
RM352,32,26-35,No,Travel_Rarely,1062,Research & Development,2,3,Medical,1,471,3,Female,75,3,1,Laboratory Technician,2,Married,2370,Upto 5k,3956,1,Y,No,13,3,3,80,1,8,4,3,8,0,0,7,EMP480,EXP480,REN480,SAT480
RM470,32,26-35,Yes,Non-Travel,1474,Sales,11,4,Other,1,631,4,Male,60,4,2,Sales Executive,3,Married,4707,Upto 5k,23914,8,Y,No,12,3,4,80,0,6,2,3,4,2,1,2,EMP481,EXP481,REN481,SAT481
RM501,32,26-35,No,Travel_Rarely,646,Research & Development,9,4,Life Sciences,1,679,1,Female,92,3,2,Research Scientist,4,Married,6322,5k-10k,18089,1,Y,Yes,12,3,4,80,1,6,2,2,6,4,0,5,EMP482,EXP482,REN482,SAT482
RM528,32,26-35,No,Travel_Rarely,929,Sales,10,3,Marketing,1,722,4,Male,55,3,2,Sales Executive,4,Single,5396,5k-10k,21703,1,Y,No,12,3,4,80,0,10,2,2,10,7,0,8,EMP483,EXP483,REN483,SAT483
RM532,32,26-35,No,Travel_Rarely,1018,Research & Development,3,2,Life Sciences,1,727,3,Female,39,3,3,Research Director,4,Single,11159,10k-15k,19373,3,Y,No,15,3,4,80,0,10,6,3,7,7,7,7,EMP484,EXP484,REN484,SAT484
RM559,32,26-35,No,Travel_Frequently,430,Research & Development,24,4,Life Sciences,1,772,1,Male,80,3,2,Laboratory Technician,4,Married,5309,5k-10k,21146,1,Y,No,15,3,4,80,2,10,2,3,10,8,4,7,EMP485,EXP485,REN485,SAT485
RM601,32,26-35,No,Travel_Rarely,859,Research & Development,4,3,Life Sciences,1,830,3,Female,98,2,2,Manufacturing Director,3,Married,6162,5k-10k,19124,1,Y,No,12,3,3,80,1,14,3,3,14,13,6,8,EMP486,EXP486,REN486,SAT486
RM623,32,26-35,No,Travel_Rarely,117,Sales,13,4,Life Sciences,1,859,2,Male,73,3,2,Sales Executive,4,Divorced,4403,Upto 5k,9250,2,Y,No,11,3,3,80,1,8,3,2,5,2,0,3,EMP487,EXP487,REN487,SAT487
RM627,32,26-35,No,Travel_Rarely,638,Research & Development,8,2,Medical,1,865,3,Female,91,4,2,Research Scientist,3,Married,5175,5k-10k,22162,5,Y,No,12,3,3,80,1,9,3,2,5,3,1,3,EMP488,EXP488,REN488,SAT488
RM638,32,26-35,No,Non-Travel,300,Research & Development,1,3,Life Sciences,1,882,4,Male,61,3,1,Laboratory Technician,4,Divorced,2314,Upto 5k,9148,0,Y,No,12,3,2,80,1,4,2,3,3,0,0,2,EMP489,EXP489,REN489,SAT489
RM642,32,26-35,No,Travel_Frequently,379,Sales,5,2,Life Sciences,1,889,2,Male,48,3,2,Sales Executive,2,Married,6524,5k-10k,8891,1,Y,No,14,3,4,80,1,10,3,3,10,8,5,3,EMP490,EXP490,REN490,SAT490
RM657,32,26-35,Yes,Travel_Rarely,374,Research & Development,25,4,Life Sciences,1,911,1,Male,87,3,1,Laboratory Technician,4,Single,2795,Upto 5k,18016,1,Y,Yes,24,4,3,80,0,1,2,1,1,0,0,1,EMP491,EXP491,REN491,SAT491
RM683,32,26-35,No,Non-Travel,1184,Research & Development,1,3,Life Sciences,1,951,3,Female,70,2,1,Laboratory Technician,2,Married,2332,Upto 5k,3974,6,Y,No,20,4,3,80,0,5,3,3,3,0,0,2,EMP492,EXP492,REN492,SAT492
RM693,32,26-35,No,Travel_Rarely,498,Research & Development,3,4,Medical,1,966,3,Female,93,3,2,Manufacturing Director,1,Married,6725,5k-10k,13554,1,Y,No,12,3,3,80,1,8,2,4,8,7,6,3,EMP493,EXP493,REN493,SAT493
RM757,32,26-35,No,Non-Travel,1109,Research & Development,29,4,Medical,1,1046,4,Female,69,3,1,Laboratory Technician,3,Single,4025,Upto 5k,11135,9,Y,No,12,3,2,80,0,10,2,3,8,7,7,7,EMP494,EXP494,REN494,SAT494
RM851,32,26-35,No,Non-Travel,862,Sales,2,1,Life Sciences,1,1190,3,Female,76,3,1,Sales Representative,1,Divorced,2827,Upto 5k,14947,1,Y,No,12,3,3,80,3,1,3,3,1,0,0,0,EMP495,EXP495,REN495,SAT495
RM881,32,26-35,No,Travel_Frequently,116,Research & Development,13,3,Other,1,1234,3,Female,77,2,1,Laboratory Technician,2,Married,2743,Upto 5k,7331,1,Y,No,20,4,3,80,1,2,2,3,2,2,2,2,EMP496,EXP496,REN496,SAT496
RM882,32,26-35,No,Travel_Frequently,1316,Research & Development,2,2,Life Sciences,1,1235,4,Female,38,3,2,Research Scientist,3,Single,4998,Upto 5k,2338,4,Y,Yes,14,3,4,80,0,10,2,3,8,7,0,7,EMP497,EXP497,REN497,SAT497
RM936,32,26-35,No,Travel_Rarely,604,Sales,8,3,Medical,1,1304,3,Male,56,4,2,Sales Executive,4,Married,6209,5k-10k,11693,1,Y,No,15,3,3,80,2,10,4,4,10,7,0,8,EMP498,EXP498,REN498,SAT498
RM940,32,26-35,Yes,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,1,1309,4,Male,79,3,2,Laboratory Technician,3,Married,4883,Upto 5k,22845,1,Y,No,18,3,1,80,1,10,3,3,10,4,1,1,EMP499,EXP499,REN499,SAT499
RM992,32,26-35,No,Travel_Rarely,499,Sales,2,1,Marketing,1,1396,3,Male,36,3,2,Sales Executive,2,Married,4078,Upto 5k,20497,0,Y,Yes,13,3,1,80,3,4,3,2,3,2,1,2,EMP500,EXP500,REN500,SAT500
RM1027,32,26-35,No,Travel_Rarely,601,Sales,7,5,Marketing,1,1446,4,Male,97,3,2,Sales Executive,4,Married,9204,5k-10k,23343,4,Y,No,12,3,3,80,1,7,3,2,4,3,0,3,EMP501,EXP501,REN501,SAT501
RM1076,32,26-35,No,Travel_Rarely,495,Research & Development,10,3,Medical,1,1516,3,Male,64,3,3,Manager,4,Single,11244,10k-15k,21072,2,Y,No,25,4,2,80,0,10,5,4,5,2,0,0,EMP502,EXP502,REN502,SAT502
RM1102,32,26-35,No,Travel_Rarely,824,Research & Development,5,2,Life Sciences,1,1555,4,Female,67,2,2,Research Scientist,2,Married,5878,5k-10k,15624,3,Y,No,12,3,1,80,1,12,2,3,7,1,2,5,EMP503,EXP503,REN503,SAT503
RM1114,32,26-35,No,Non-Travel,1200,Research & Development,1,4,Technical Degree,1,1574,4,Male,62,3,2,Research Scientist,1,Married,4087,Upto 5k,25174,4,Y,No,14,3,2,80,1,9,3,2,6,5,1,2,EMP504,EXP504,REN504,SAT504
RM1140,32,26-35,No,Travel_Rarely,634,Research & Development,5,4,Other,1,1607,2,Female,35,4,1,Research Scientist,4,Married,3312,Upto 5k,18783,3,Y,No,17,3,4,80,2,6,3,3,3,2,0,2,EMP505,EXP505,REN505,SAT505
RM1191,32,26-35,No,Travel_Rarely,977,Research & Development,2,3,Medical,1,1671,4,Male,45,3,2,Research Scientist,2,Divorced,5470,5k-10k,25518,0,Y,No,13,3,3,80,2,10,4,2,9,5,1,6,EMP506,EXP506,REN506,SAT506
RM1206,32,26-35,Yes,Travel_Rarely,1259,Research & Development,2,4,Life Sciences,1,1692,4,Male,95,3,1,Laboratory Technician,2,Single,1393,Upto 5k,24852,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0,EMP507,EXP507,REN507,SAT507
